************************
Prandtl_number	1.000000
Rayleigh_number	1000.000000
wave_number	0.500000
************************
t		Nu
************************
0.070206	1.031915
0.070361	1.031959
0.070539	1.032010
0.070730	1.032065
0.070865	1.032103
0.071022	1.032148
0.071216	1.032203
0.071373	1.032248
0.071547	1.032297
0.071731	1.032349
0.071879	1.032391
0.072040	1.032436
0.072222	1.032488
0.072405	1.032539
0.072548	1.032579
0.072706	1.032623
0.072891	1.032675
0.073057	1.032721
0.073231	1.032769
0.073406	1.032817
0.073580	1.032866
0.073727	1.032906
0.073883	1.032949
0.074061	1.032998
0.074251	1.033051
0.074386	1.033088
0.074543	1.033131
0.074737	1.033184
0.074895	1.033227
0.075069	1.033274
0.075253	1.033324
0.075400	1.033364
0.075561	1.033407
0.075744	1.033457
0.075927	1.033506
0.076069	1.033545
0.076227	1.033587
0.076413	1.033637
0.076578	1.033681
0.076753	1.033728
0.076927	1.033775
0.077101	1.033821
0.077248	1.033860
0.077404	1.033902
0.077582	1.033949
0.077772	1.033999
0.077907	1.034035
0.078065	1.034077
0.078258	1.034128
0.078416	1.034169
0.078590	1.034215
0.078774	1.034263
0.078922	1.034302
0.079082	1.034344
0.079265	1.034392
0.079448	1.034440
0.079591	1.034477
0.079748	1.034518
0.079934	1.034566
0.080099	1.034609
0.080274	1.034654
0.080448	1.034699
0.080622	1.034744
0.080770	1.034782
0.080925	1.034822
0.081103	1.034868
0.081294	1.034917
0.081429	1.034952
0.081586	1.034992
0.081780	1.035042
0.081937	1.035082
0.082111	1.035126
0.082295	1.035173
0.082443	1.035211
0.082603	1.035251
0.082786	1.035298
0.082969	1.035344
0.083112	1.035380
0.083269	1.035420
0.083455	1.035467
0.083621	1.035509
0.083795	1.035553
0.083969	1.035597
0.084143	1.035640
0.084291	1.035677
0.084446	1.035716
0.084625	1.035761
0.084815	1.035809
0.084950	1.035842
0.085107	1.035882
0.085301	1.035930
0.085458	1.035969
0.085632	1.036012
0.085816	1.036058
0.085964	1.036095
0.086124	1.036134
0.086307	1.036180
0.086490	1.036225
0.086633	1.036260
0.086791	1.036299
0.086976	1.036345
0.087142	1.036386
0.087316	1.036428
0.087490	1.036471
0.087664	1.036514
0.087812	1.036550
0.087967	1.036588
0.088146	1.036632
0.088336	1.036678
0.088471	1.036711
0.088628	1.036750
0.088822	1.036797
0.088979	1.036835
0.089153	1.036878
0.089337	1.036922
0.089485	1.036958
0.089646	1.036997
0.089828	1.037042
0.090011	1.037086
0.090154	1.037120
0.090312	1.037159
0.090497	1.037203
0.090663	1.037243
0.090837	1.037285
0.091011	1.037327
